file_size,entropy,num_sections,num_imports,has_debug,has_reloc,string_count,suspicious_apis,packed,class
3617459,5.663138532443772,9,124,0,0,781,3,0,1
20795307,6.176072802977656,1,110,0,0,957,0,1,0
6094544,2.3765135373123796,8,167,1,0,357,3,1,1
7979639,6.400436030846641,7,39,1,0,213,5,0,0
59555925,7.555494363471156,1,49,1,0,26,1,0,0
3884658,3.9408861008440477,3,34,1,0,356,6,1,0
7538029,0.8317450722420299,3,78,1,1,55,0,0,0
5366644,5.250747047489651,3,46,1,1,195,3,1,1
23074938,1.0795459543899968,7,100,1,0,69,1,1,0
974899,4.933036814142189,7,64,0,0,768,0,1,0
15392165,0.3805841410908357,6,103,1,1,894,7,0,0
31722298,5.332556998400783,3,170,1,1,265,2,0,0
1276642,6.033225119699924,1,31,0,1,613,9,1,1
8846554,5.129055548672554,2,43,1,1,544,1,0,0
1159761,7.758731847050933,2,161,0,0,133,8,0,1
5235080,4.192990799108597,2,146,1,1,867,7,0,0
14336015,1.5193468538180328,1,86,1,0,121,10,0,1
1027932,2.295030135309667,1,42,1,1,138,1,1,0
4978371,1.7808350961850925,3,143,1,0,238,6,0,0
484060,6.937241638298365,3,31,1,0,274,4,1,1
633212,0.772026136890342,6,163,0,0,398,7,0,1
8317081,0.014690837934606904,4,29,1,1,982,5,1,1
24364669,6.422169543774176,5,109,1,1,714,6,0,1
6803288,0.04463251044130345,13,65,0,0,477,9,1,1
11778366,7.561797720253621,8,40,0,1,269,0,1,1
36550333,5.373627405433635,6,103,1,1,754,2,1,1
8966834,2.56694988312356,6,32,0,1,569,6,1,0
1918198,4.845259737393581,11,191,0,0,889,0,0,0
4811965,3.3321670987225867,5,53,0,0,490,0,1,0
1968506,4.37678006504044,3,133,1,1,103,9,1,1
354228,1.8311838125841753,6,13,1,0,694,7,1,0
2721683,1.625876465772138,3,91,0,1,671,6,1,1
16949249,5.574216222258103,1,32,0,1,966,2,1,0
1419391,0.7915125110865349,11,44,0,0,203,8,0,0
50865201,0.6174954229537093,5,120,0,0,391,8,0,0
1917004,1.5690503676692398,10,134,0,1,165,9,1,0
36646622,0.4124880436445473,3,99,0,1,918,7,1,0
7422385,0.539744506251636,8,125,0,0,563,0,0,0
1463114,0.7106947680401738,1,53,0,1,423,0,1,0
18481831,4.366413294333727,4,177,0,0,431,0,1,0
20736192,4.173633985787588,5,24,0,0,196,4,1,0
2998829,5.626683701803482,2,104,1,1,616,2,1,0
6777218,5.627013864560886,1,187,0,0,353,5,1,0
2067737,6.46057252527488,7,7,0,0,117,6,0,0
4932917,1.7800430515344878,2,187,1,1,74,1,0,0
21203818,4.754384641384236,2,114,0,0,185,1,0,1
3896390,6.121014661007889,5,47,0,1,296,8,0,1
25682161,0.43497658727110267,8,162,1,1,302,1,1,1
6452477,5.544718945509971,8,130,1,0,574,0,1,0
2540650,0.7975835441311441,5,187,1,1,144,0,1,0
8214725,2.627417653756382,7,190,0,0,824,1,0,1
1318795,7.188300937524365,4,21,1,0,533,7,1,0
17634684,7.284604645119344,3,47,0,0,889,3,1,0
51491,6.963535169749522,1,111,1,0,957,3,1,0
15472534,4.722994569440708,2,138,1,1,469,4,0,0
61744666,0.16538943699110842,2,60,0,1,743,0,1,0
5433564,5.664196383026524,5,74,0,0,66,4,0,0
5275825,2.707197714693498,5,172,0,1,358,7,0,1
11909976,0.6177212247551811,6,46,1,1,714,4,1,0
13961705,6.998016536802151,5,70,1,0,945,2,1,0
290768,4.085957855389683,8,83,1,1,234,11,0,1
13031072,6.711056843797972,7,49,1,0,945,3,1,1
8281998,1.1042244964304242,4,88,0,1,302,4,0,0
10950112,1.627019197167777,5,145,0,0,193,5,1,1
24856311,1.0415706882883082,7,52,1,0,669,8,0,0
20607582,6.8065038883898215,6,50,1,0,272,4,0,1
1233667,6.545981453881857,10,105,1,1,599,2,1,1
8633372,7.06799199104598,1,90,1,0,557,2,1,0
16615690,3.7563271497102484,1,53,0,1,687,11,0,0
47839712,2.3033210155018446,4,116,1,0,373,5,1,1
257986,5.622586414640044,3,97,1,1,314,1,0,0
16563408,6.799777028974954,6,187,0,0,242,5,0,1
702536,6.792089811386829,5,151,1,1,391,3,1,1
3822421,5.915505484768794,5,50,1,0,171,7,0,0
1895350,7.154660510034072,5,78,1,0,633,0,1,0
11818153,4.578086875725965,7,18,1,1,786,3,1,0
24625354,3.766708749815736,3,17,1,0,321,2,0,0
3131632,1.8763542063793741,6,9,0,0,408,2,0,1
9277765,0.45028903460249037,5,97,0,0,460,7,1,1
24117278,7.829466756676786,3,101,0,0,835,0,1,0
24576643,4.432246445373224,5,39,1,1,305,9,0,0
21089612,5.003118509897875,4,73,1,0,50,6,0,0
2313394,0.34240505205656113,1,23,1,1,61,6,1,1
20681710,7.757588515402215,8,164,0,1,131,1,1,1
49567992,6.385861004380132,3,69,1,0,660,6,0,1
1933132,2.281885349820577,6,49,1,1,436,0,0,0
21126149,4.887070072799332,6,81,0,1,564,2,0,0
9897594,7.251497928456219,3,79,1,0,29,9,0,1
14294896,2.0536235718696734,6,83,0,1,724,0,1,0
108069,7.634726109656456,1,33,0,0,166,3,1,0
9439762,6.395408837405552,6,105,1,1,871,7,0,0
14537541,0.773925938180037,9,59,0,1,377,3,1,1
22031236,2.094281676276096,11,141,1,0,792,4,1,0
10285820,0.6765924906270699,3,97,1,1,718,0,0,0
7298103,1.3015483474348466,6,37,0,0,240,5,0,0
14726929,1.050748515592252,10,110,1,0,217,6,1,1
31360439,4.449860363299592,6,128,0,0,727,0,0,0
8690588,5.435860475134909,1,102,0,1,547,5,1,0
13258700,3.977803221575135,9,105,1,0,148,6,1,0
3231042,4.2314887179151395,5,178,0,1,26,5,1,0
13413840,5.246187014215512,2,87,0,1,303,2,1,0
5124645,1.7362765655629646,3,104,1,1,86,4,1,0
811982,7.385410810982486,4,189,1,1,953,2,0,1
101327,2.486032348505142,3,26,0,1,666,11,1,0
38794852,6.483981355471005,3,101,1,0,714,1,1,1
10124562,6.084798129661933,1,160,0,0,362,8,0,0
2663380,5.174442598451678,2,189,0,1,32,2,0,1
10075128,2.9260576034110866,7,51,1,1,796,12,0,1
843067,1.5733402079932057,1,170,0,1,352,11,0,1
6816984,0.9963264967272778,7,90,1,1,479,0,1,1
11517182,0.2653054677568134,6,156,0,0,335,4,1,0
16443391,6.445479528909494,1,115,0,0,889,4,1,0
12757361,0.6055166064474147,3,91,0,0,216,4,0,0
6837389,4.057495932133629,4,104,0,1,996,0,1,0
33336725,2.9941036307027726,11,13,1,1,364,6,1,1
13379047,6.762248536846481,9,141,0,1,410,7,0,0
14868279,1.1951332247258364,4,54,1,1,944,6,0,0
15704801,3.5121100185927654,7,105,1,1,648,0,1,1
5181265,7.588251935689622,1,30,1,1,124,5,1,0
13352,0.4732120413962937,5,164,1,0,282,7,1,0
11756675,3.3816314415694952,8,58,0,1,914,9,1,1
771797,5.102479875886237,8,130,0,1,593,2,1,0
4448670,1.814594165177267,2,158,0,1,654,7,0,0
28362255,2.97663815273289,3,114,0,0,133,10,0,0
27062369,0.04543250028110002,5,121,0,1,362,0,0,0
6524108,5.6517905366608625,2,59,0,0,30,7,1,0
3564227,5.630505943283997,2,164,1,0,520,3,0,0
649699,7.870733469411288,5,178,1,0,760,2,1,0
40362901,6.030588141278447,2,145,0,0,98,0,0,0
14093957,1.8012590114226947,11,107,0,1,607,4,1,1
2703098,7.095152509479238,2,181,1,0,941,8,0,1
1437717,4.738683145556149,3,104,1,1,332,0,1,1
550861,6.762783860541931,6,198,0,1,133,1,1,0
2805996,3.511533340414343,5,99,1,0,813,10,1,0
13517584,7.954949433139062,1,125,1,0,627,8,0,0
10139238,7.939385964717458,1,176,1,1,374,3,1,1
13798567,6.144004425332539,1,43,1,0,828,6,1,0
14333995,7.222159874294043,3,91,1,1,482,6,1,0
31366159,4.965251966074314,11,113,1,0,26,0,0,0
26955463,0.5466287709637916,4,93,0,1,818,3,1,1
3092070,1.4955030983754014,6,74,0,0,181,2,0,0
2941860,0.6998396224620302,3,108,0,0,432,0,1,0
12081418,1.5279445729701635,7,11,0,1,74,1,1,1
2559821,0.386393937229478,6,185,0,0,707,4,0,0
11973018,2.4908300222489617,8,132,0,1,424,4,1,1
60565422,1.209708465224657,6,149,1,0,651,4,0,1
4951887,4.942644949293367,7,182,1,1,67,4,1,0
4918054,2.2084409383126955,4,82,0,0,30,0,0,1
2262893,6.529248220369494,2,92,0,0,954,0,1,1
1696504,5.487204001666567,4,96,1,1,169,9,0,0
807848,7.447835184799397,1,46,0,1,150,5,0,0
8646765,7.410916108876818,2,62,1,0,834,4,0,0
5748908,3.6403733639816194,10,10,0,0,213,3,0,1
14980919,2.08551880638651,5,183,1,0,880,0,0,0
13759108,4.214453607138471,1,146,0,0,957,7,1,0
29790355,3.778555347264895,5,134,0,0,924,1,0,0
1685147,3.4125924206761677,3,30,0,0,295,7,1,0
1110611,2.914201139506617,8,58,0,0,217,4,1,1
7687307,2.3066203303656874,1,46,1,1,311,0,0,1
26391611,0.7658371204634884,4,97,0,1,233,2,0,0
9352735,5.71003554901587,4,17,1,0,630,0,0,1
7245421,0.2830730328757758,1,101,0,1,552,0,1,0
40795780,0.5678465674831576,2,91,0,1,750,0,0,0
627863,0.5350577539192445,8,64,0,0,32,2,1,0
906553,0.3555541227784422,2,54,1,1,191,2,1,0
30580462,6.203646563198129,9,119,0,1,22,9,1,0
18715921,7.923698953662415,10,33,0,0,496,3,1,0
8474818,3.45592608805772,2,97,1,1,22,8,0,0
6539510,5.730802643242752,7,25,0,1,838,8,0,0
1025719,4.002062511684615,10,77,1,0,219,1,1,1
1741047,3.4079921922023653,10,106,1,1,182,3,1,1
22331251,6.005838970548526,1,81,0,1,234,6,0,0
11349714,2.1030965216186415,6,46,1,1,953,7,1,0
4217353,0.15121106380642768,1,13,0,1,217,6,1,0
352033,2.2954812963530262,3,97,1,1,231,5,0,0
1980588,7.789671839462572,2,55,1,1,515,2,0,0
36742997,4.006465597079387,3,31,1,1,779,4,0,1
12997576,5.2993873196257,11,167,1,0,113,3,0,0
5986480,5.469298579939247,9,22,1,1,641,1,0,0
7489430,4.278570806178454,2,165,0,0,581,0,1,0
5386878,0.7904692934369439,5,165,1,0,111,3,0,1
3144719,5.7994005589604685,2,199,1,0,834,5,1,0
7439924,2.89478031875288,6,10,0,0,769,8,0,1
6539137,5.7515199582365115,10,27,0,0,71,0,1,0
1173851,6.113218982388133,7,177,1,1,499,9,0,0
29440900,7.03009192900277,4,86,0,1,158,0,0,0
18248054,1.6448537589092913,6,43,1,0,235,4,1,0
8439916,3.0393285801675454,3,120,0,1,761,0,0,0
25288652,0.5062477341574345,7,69,1,0,179,10,1,0
8565488,2.7608814273348914,1,185,1,0,261,9,0,0
4438925,0.81981035789617,1,22,0,1,884,8,0,1
2461157,4.851711373874629,1,85,0,1,319,7,0,0
33481967,3.1034139871521127,6,67,0,0,584,7,0,0
2864657,1.32888669398627,10,110,0,1,871,2,0,1
10776245,7.469955533341284,6,172,1,1,153,0,1,1
4153409,4.950024994324395,2,148,1,1,128,4,0,0
2938028,2.0588509828692887,9,88,1,1,666,5,1,1
23655965,5.395847384213223,3,21,0,1,872,9,0,0
2514102,5.3549450084967205,6,155,1,0,134,1,1,0
16049569,0.36479986933217834,1,169,0,1,168,9,1,0
6734730,0.7466950252413884,9,180,0,1,465,2,1,0
23603850,6.688016251984864,8,127,0,1,60,1,1,0
1888673,6.379554081571016,5,103,0,0,930,3,1,0
3174917,0.2371312171400879,3,82,1,1,181,8,1,0
24844838,5.143288767331933,8,14,1,1,331,0,1,1
30662362,2.221400281383926,4,69,1,0,465,3,1,0
1662270,6.44275252238893,4,57,0,0,946,7,0,0
20348652,0.575879484787186,9,103,0,1,796,3,0,0
1787536,3.7680658219615006,4,97,1,1,939,7,0,0
24821404,2.970310502223777,11,25,0,0,911,8,1,0
3168869,0.8269653527315199,10,151,1,0,806,6,1,1
1294127,6.225168867674939,5,67,1,0,977,2,1,1
383236,0.10841739491045654,7,129,1,1,836,5,1,1
571623,6.645454068302072,1,38,0,0,698,6,1,0
555773,6.613014281697695,1,167,1,1,921,0,0,0
14960102,7.20475851356141,8,12,0,1,545,0,1,0
1403008,7.115174050034962,8,198,1,1,214,4,1,1
27425155,4.189955077464658,4,33,1,1,394,8,1,0
12931624,3.7510288625768764,4,95,1,1,379,0,1,1
2262564,7.163534366094333,2,18,1,0,298,3,0,1
6096998,2.9291374749999557,7,57,1,1,518,1,0,0
41824626,6.620862235169762,5,48,0,1,285,0,1,1
9716238,7.593160059317801,5,81,1,1,683,0,0,0
3749901,0.40102027674246177,2,62,1,0,966,2,1,0
259778,6.853634393072844,3,83,1,1,455,4,0,1
17185806,0.6498004856607844,10,62,0,1,140,1,0,1
121173,3.9452520213825677,3,180,1,1,947,6,1,0
16419899,5.733734468805409,3,146,1,0,348,4,1,0
10439077,0.1225571323365715,7,186,0,0,598,8,1,0
2888997,1.6622895571639331,1,190,1,1,658,3,0,0
3371932,4.454797468476352,7,6,0,1,39,2,1,1
3624480,0.533736528464023,4,164,0,1,737,3,0,0
25597252,3.5616689818502216,1,85,0,0,66,2,1,0
9278654,0.36548206751250767,1,38,1,0,42,9,1,0
19792589,7.913118008362332,5,164,0,1,241,1,0,0
3072064,7.459172307905671,5,138,0,1,674,7,1,0
7860661,4.278387466184898,4,173,1,0,354,5,0,0
10341442,2.6567754137638957,5,131,0,0,455,9,0,0
5952333,1.3871626604256457,6,90,0,1,268,1,0,1
12131768,6.544006220254078,9,156,0,0,366,3,0,1
23207655,3.2084604847416607,7,85,0,0,80,0,1,1
11875799,6.819738654127953,8,80,1,0,997,8,1,0
6350582,5.3153988082921195,4,137,0,1,639,0,0,0
15932948,4.94560656940463,2,11,0,1,359,7,0,0
8487466,4.40131061617065,3,166,1,1,966,3,0,1
20602841,5.288358981484727,1,44,0,1,773,5,0,0
16549814,7.382757277016483,7,61,0,1,406,0,0,0
5877053,1.5676499000021034,4,53,1,0,780,7,0,0
8790408,4.311657407443645,3,175,1,0,569,4,0,0
14699599,7.167428360564301,2,29,1,1,670,3,0,0
84057,1.1846597224939215,6,67,0,0,101,7,1,1
1077266,7.169982567556742,5,161,1,1,348,7,1,0
42548120,3.0124136861224207,3,173,1,0,516,6,1,0
678416,4.120158995533722,2,11,0,0,145,2,1,0
4300322,0.2585661407000934,7,190,0,0,611,0,1,1
9403714,0.762561891017846,6,30,0,1,981,6,1,1
9803275,0.016026513609830317,7,32,1,1,851,1,1,1
10137117,2.7748366775094375,9,26,1,0,412,3,1,1
4243253,0.220554266570276,3,132,1,1,707,7,1,0
17368328,7.419666590497815,2,182,1,0,535,0,1,0
1691701,6.7667684008588695,8,177,1,1,407,4,1,0
3741800,4.0811071715609435,1,52,1,0,175,0,1,1
2225639,6.021976503462548,4,156,0,1,187,14,0,0
15693314,6.1598824231488365,2,179,0,0,413,0,1,1
18090257,4.030701650593643,6,87,0,0,848,9,0,0
1708662,2.001715160570847,1,78,0,1,205,6,0,0
890460,1.5880518047329524,6,88,0,0,80,3,1,0
10843930,0.3562498053222791,5,69,1,1,897,7,1,0
32871195,5.26441710700453,5,192,0,0,449,4,0,0
3487147,6.026044440528314,4,82,1,0,926,0,0,0
5455603,3.40254911335904,3,94,0,0,724,1,1,0
7731174,4.284004021132844,8,128,0,1,732,4,1,1
232769,6.644089847707204,5,148,1,1,381,4,1,0
9808324,5.088941255517011,4,125,1,0,839,7,0,0
22543676,5.794787022901308,6,41,1,1,684,4,0,1
5321728,4.6130157980252156,9,62,0,1,19,0,1,1
30536449,4.9178372504949746,3,39,1,1,482,13,1,0
4852829,5.6070880278144095,5,57,1,1,367,0,0,0
329202,7.95139998485135,2,111,1,0,58,11,1,0
8938395,4.440152152951632,2,39,1,0,178,2,0,0
7193469,5.321206576595144,10,35,1,0,226,11,0,1
4906974,5.07598113764729,4,121,1,1,406,6,0,0
17490303,6.749124930234227,6,168,1,0,851,0,0,0
9724328,1.1399586164113478,7,106,0,1,928,0,0,1
9629922,2.598238951686776,5,116,0,0,540,9,0,0
1191597,7.588459372016694,1,97,1,0,33,4,1,0
7435737,1.628814004118377,7,46,0,1,762,12,0,0
27056976,2.8921926142635144,1,113,1,0,529,2,0,0
1583598,3.621069849345674,1,143,1,1,76,8,0,0
8240420,7.88235780078709,7,166,0,1,305,1,0,0
33225380,4.2246714995867505,4,138,1,0,251,4,0,0
12951810,5.087195822066082,5,97,1,1,618,0,1,0
7577398,7.414187035047452,3,196,1,1,66,1,1,1
5008894,6.823773444643261,1,174,0,0,118,5,1,0
3576631,3.775738038364631,3,137,0,1,396,3,1,0
11496750,5.66371254282737,3,22,1,1,174,7,0,1
9319107,2.807676456915198,5,92,1,1,85,6,0,0
14260706,0.03703958466104673,1,176,0,0,905,1,0,0
2514099,7.667735503248498,4,186,0,1,18,8,1,0
9617626,1.6185046890152917,6,124,1,0,299,6,1,0
450221,0.3825640753600634,6,166,1,0,144,3,1,1
18765469,1.811600280472267,5,86,1,1,226,12,0,1
2464044,7.045519723573123,8,90,1,0,517,4,0,1
36906132,6.6550737546167404,5,69,1,1,118,7,0,0
12860672,0.5005047907771756,6,100,0,1,319,6,0,0
23165687,2.9732490205462545,6,146,1,0,348,3,0,1
5926931,3.027996234018902,2,54,0,0,375,6,1,0
23166107,6.510121515997201,1,57,1,0,529,9,0,0
2553441,3.239557614051007,3,126,0,1,965,3,1,0
1156153,0.6071076695949031,1,82,0,0,638,2,1,0
1509733,6.032869609203466,3,16,0,0,501,0,1,0
2799648,6.922587850062131,4,196,1,0,887,8,0,0
5797641,5.922027746215703,1,58,1,0,739,3,1,0
12582635,4.527393203766704,3,72,1,1,89,0,1,1
3668440,5.924074105567787,3,124,0,1,628,5,0,0
14549726,2.169307367130326,1,89,0,1,874,1,1,0
6736448,1.120485444105893,7,31,0,0,491,7,1,1
6120041,3.4229469157775956,5,180,0,0,210,0,0,0
8197023,0.6069754912531975,3,138,0,1,483,9,1,0
61224,6.577314909948782,9,171,0,0,710,8,1,1
6796221,0.1011937041074491,3,185,1,1,830,13,1,1
12249745,5.6534159058850895,6,114,0,1,294,2,0,1
358152,6.416665273279854,2,107,0,0,256,0,0,1
8843233,5.270848464678171,4,83,1,0,109,6,0,0
8948861,0.7221377830642206,6,8,1,0,233,5,1,0
45948453,6.8697171761585825,4,192,1,1,870,6,1,0
13946872,5.556661178595193,2,19,1,1,257,6,0,0
20155029,4.717785235069836,1,155,0,1,563,0,0,0
10029747,0.6063536656468056,1,84,1,1,400,6,1,0
20896663,1.5078604388142276,3,169,0,1,509,4,1,0
73132182,3.515244305331213,4,78,0,1,929,3,0,0
11465462,4.423803918448214,4,143,1,0,71,2,0,0
17806489,5.321959985990563,5,80,0,0,363,3,1,0
5403847,2.3703393044957224,12,46,1,1,913,1,1,0
22652980,1.3605997395245115,9,150,1,1,751,2,1,0
4623617,1.6021005585064287,8,33,0,0,590,3,0,0
1910797,2.1559189131466034,1,99,0,0,617,3,1,0
1605475,5.040710062205152,1,8,1,0,796,5,1,0
9152975,6.04779526282608,4,125,0,1,560,7,1,0
32150005,6.534257270525448,5,80,0,1,365,0,0,0
20102632,0.4093985339903794,4,80,0,0,502,10,0,0
4619737,4.203121363876344,5,130,1,1,409,7,1,0
2135418,6.375317812107589,3,180,0,0,90,5,0,0
1484082,2.5047995605800484,2,126,1,1,793,5,1,0
37059309,2.605328485812393,8,118,0,0,638,2,1,1
32135239,5.285319049678287,5,84,0,1,739,0,0,0
214218,1.7601991188388109,8,176,0,1,638,8,0,0
32348234,4.568890664302169,4,164,1,0,842,1,0,0
28640609,0.4692596217558114,6,99,1,1,136,1,1,1
21213235,3.6435047377194145,2,87,1,1,402,5,0,0
9339548,3.8783224473284,1,134,0,0,952,5,1,0
14880401,3.347614825371993,1,149,1,0,262,8,0,0
22804910,0.46640863630957696,2,82,0,0,363,9,1,1
15446226,2.4288952022885812,8,151,1,1,10,17,1,1
2735152,6.257209715135897,4,130,1,1,103,4,0,0
2129244,5.916211143755901,1,55,1,0,918,7,0,0
16406322,0.8052857962557978,3,112,1,0,888,4,1,1
78953744,7.764980913013395,5,114,0,0,808,2,0,0
2237491,1.1052317970236736,8,98,1,1,127,12,0,1
8535818,0.9933214537455779,1,57,0,0,305,3,0,0
4810830,4.253156611469614,4,180,1,1,698,1,0,0
14427305,1.045589243573981,7,127,0,0,925,0,1,1
3161072,3.7188410215583296,5,24,0,1,397,2,0,0
13331153,4.439227873559882,2,88,1,0,317,0,1,0
871577,3.3185461088716384,5,22,1,0,690,5,1,1
8443006,6.432347470871169,3,183,1,0,447,0,1,0
5639362,2.7173850384980964,2,177,0,1,646,2,1,0
24130783,2.0632328508862168,7,126,0,0,774,12,0,1
2880645,4.399667321586948,5,88,0,1,574,0,0,0
745918,0.8933737908543495,3,14,0,0,840,3,0,0
57830194,5.1088866804840425,1,33,0,0,580,11,1,0
19853188,1.624377809483561,1,20,1,1,566,1,1,0
921738,6.5302355217021235,1,130,0,0,855,0,1,0
2098851,6.190454876402404,5,22,0,0,54,0,0,0
4509929,7.678412908468583,6,48,1,1,444,7,1,1
18968031,0.5412090502448779,8,99,0,1,469,10,1,0
1723692,2.0470145735407774,3,83,0,1,156,4,1,0
3368399,2.8275795479306325,6,41,0,0,340,7,0,0
4738613,2.4108452198028587,11,48,0,0,102,0,1,1
9120684,2.6174576625161112,7,85,0,1,18,8,0,0
18855134,0.6952356606910648,8,123,0,1,374,1,0,0
22237656,0.4125564396709507,10,146,1,1,610,10,0,0
11244393,3.627617476910027,1,154,0,1,911,5,1,0
2922239,2.009268627171924,2,76,0,1,447,4,1,1
3312311,3.3898638701443735,5,144,0,1,999,0,1,0
75010620,7.914924479764916,4,68,1,1,846,7,1,0
1029330,6.928771661747997,1,8,1,0,633,7,0,0
313752,2.7630202605989673,7,106,0,1,283,7,0,0
2981399,7.354227596496385,2,187,1,0,512,0,0,0
20195892,5.561612625609011,2,154,0,1,765,3,1,1
3819230,5.618284721752396,5,22,0,0,213,2,0,0
251266,0.6842705683284622,7,10,1,1,921,1,0,1
3575651,3.239758767959218,5,15,1,1,68,2,1,1
3547586,7.013129916021947,6,47,1,0,164,1,0,0
25195268,1.0036487446414162,4,105,1,0,620,8,1,0
13375295,0.21586706921305687,1,68,0,0,717,3,0,0
3015415,2.928905725684646,1,107,1,0,721,4,0,0
6003152,4.690779948977602,1,137,0,0,959,6,0,0
189592,7.429962786289984,4,94,1,0,968,4,0,1
281021,7.256295755346707,2,95,0,1,841,0,1,0
2097437,3.6676693880646596,1,120,1,1,473,0,1,0
14640816,7.272723966199469,6,160,0,1,506,0,0,1
20053869,7.02653118479246,7,16,1,0,704,10,0,1
7724978,0.19096007643690882,3,164,0,1,513,6,0,1
2782977,0.30397339491406683,3,80,1,1,72,1,1,0
10794957,7.575544433730265,6,26,1,1,782,0,0,0
33647789,0.6516128484842652,3,45,1,0,713,2,1,0
159805,1.1039950948936195,1,195,1,0,190,5,0,0
1190141,2.577942759134502,3,10,1,0,244,16,0,0
4002036,3.3602785801731034,1,82,1,1,452,3,1,1
10909762,4.554630510056114,2,149,1,1,343,2,0,1
570198,2.0638039661703846,3,33,0,1,743,9,1,1
6242824,0.11321523276242029,3,171,0,1,282,1,0,0
71513,1.5721467870140131,7,54,1,0,571,5,0,0
44795647,3.6163635194197026,6,120,0,1,808,11,0,0
527851,7.1019976510533205,4,21,0,0,228,3,0,0
21162214,2.746084463682311,1,190,0,0,474,3,1,0
2211092,3.228158555711971,4,35,1,0,617,2,0,0
119244,4.930442959420268,8,182,0,1,622,0,1,0
15050403,4.394160867190456,1,80,0,0,408,13,0,0
10926194,7.526223820326625,1,69,1,0,284,8,0,0
3122331,3.901769943708908,6,6,0,1,499,7,0,1
6584854,6.366756002703028,3,169,1,1,638,1,0,1
4076422,6.116551977638463,4,169,0,0,329,0,0,1
2232029,1.3682611699495952,2,62,0,1,745,5,0,0
14525719,7.1920844960524235,7,125,1,1,698,0,0,0
11880101,7.282563507790541,5,97,0,0,485,10,0,0
27447619,1.186688270620496,3,142,0,1,995,0,1,1
31531836,1.9802212529506438,6,147,1,0,374,1,1,0
26772528,2.9337727973187837,1,12,1,1,981,0,0,0
8018523,7.948701205947287,3,50,1,1,532,7,0,0
166090,7.32993048928658,3,140,1,0,322,7,0,0
70218345,4.687856112188925,4,184,1,1,68,0,0,0
2191941,2.4629306886931053,8,14,1,1,826,1,0,0
4149534,7.847432170336672,4,46,1,0,261,1,1,1
5677434,4.783878712489532,7,182,0,1,964,3,1,0
12497081,4.4915432363251275,4,37,0,1,120,8,1,0
54714590,5.229535569063335,6,149,1,1,709,3,0,1
4040246,5.006572684605661,7,41,0,1,993,4,1,0
28122036,1.3730827252354487,5,30,0,0,508,0,0,1
28988480,2.9170085977090245,7,7,1,1,868,6,1,0
11797698,4.133343327004186,6,136,1,0,500,6,0,0
12023141,0.7136126115729322,8,110,1,0,923,5,0,0
29554265,7.540360881923704,9,161,1,1,929,3,1,0
4386055,3.41677658544579,1,63,0,1,675,0,0,0
17993415,4.612573820141983,8,138,1,0,259,4,1,0
9445147,5.042713389496812,2,144,1,0,273,10,1,0
54624688,2.9775437587334332,10,47,1,1,583,5,1,1
10884103,1.2297991058841289,3,110,1,0,402,6,1,0
9138092,6.271447425141163,5,45,0,0,564,3,0,1
1802206,5.928572398225379,10,167,0,0,788,5,1,0
336223,3.4097237162906344,5,67,0,0,770,0,0,0
9099565,4.842851445352326,3,131,0,1,159,2,1,1
31477259,2.535162400274592,5,33,0,1,846,5,1,0
4940445,4.679564159353724,4,8,1,0,552,0,0,1
4362009,2.19670627726513,5,162,1,0,390,2,1,0
11474417,4.446895991817184,7,134,0,1,25,2,0,0
10805442,2.3725049423044524,4,151,0,1,577,3,0,0
5144954,4.829277429648562,3,196,1,0,392,6,1,0
44696800,7.73196063062053,5,178,0,0,392,10,1,1
1379192,3.7593314767774535,4,164,0,0,963,8,1,1
10557258,7.650751887389973,5,192,1,1,331,11,0,0
22272759,2.344855820806191,5,142,1,0,493,0,0,1
12202472,5.948724285484374,4,145,0,1,914,1,1,0
15875061,0.6260668328072114,1,174,1,1,659,10,1,0
29765872,2.9180904216430443,2,103,0,1,199,8,1,1
12762273,4.120224730538166,1,104,0,1,604,0,1,0
20682606,1.7819360302324077,5,126,0,0,946,3,1,0
72754306,6.048613241464005,10,127,0,0,515,0,1,0
474866,3.617786035679881,8,91,0,0,522,6,0,0
7837786,6.203653830016822,1,42,1,0,239,1,1,1
4130679,1.8061907486601596,9,121,1,1,910,8,0,0
4432241,0.2847993038765839,5,132,0,1,894,5,1,0
19394653,3.3757069296686817,3,176,0,1,140,0,1,0
24116954,1.1332064818387826,5,66,0,0,675,8,0,0
50887714,2.152180562883327,1,58,0,0,642,0,0,0
6110731,6.313438514293253,7,103,0,1,41,4,0,0
2847393,6.214933255214491,7,109,1,0,266,2,1,0
19369710,6.690202811582527,1,138,0,1,284,0,0,0
24301596,0.6374349749885475,5,194,0,1,397,11,1,1
2115585,4.953994920865461,1,173,0,1,626,2,0,1
1015846,4.3557163459767585,3,15,1,0,596,0,1,1
